Date,Time,Temp Out,Out Hum,Dew Pt.,Wind Speed
2022-07-22,10:00,30.6,70.0,24.5,8.8
2022-07-22,09:00,28.7,77.0,24.2,8.8
2022-07-22,00:00,25.5,89.0,23.6,7.9
2022-07-22,01:00,25.3,90.0,23.5,8.3
2022-07-22,02:00,25.2,90.0,23.5,8.3
2022-07-22,03:00,25.2,90.0,23.4,9.4
2022-07-22,11:00,31.1,68.0,24.5,8.9
2022-07-22,05:00,25.2,90.0,23.5,7.6
2022-07-22,06:00,27.3,85.0,24.5,5.4
2022-07-22,07:00,27.9,84.0,24.8,3.1
2022-07-22,08:00,28.4,79.0,24.4,6.6
2022-07-22,04:00,25.3,90.0,23.6,8.6
2022-07-23,13:00,32.1,67.0,25.1,12.8
2022-07-23,14:00,31.9,68.0,25.3,11.7
2022-07-23,15:00,32.1,67.0,25.2,10.5
2022-07-23,16:00,31.6,68.0,24.9,9.4
2022-07-23,17:00,29.7,73.0,24.4,7.6
2022-07-23,19:00,28.9,82.0,25.5,3.0
2022-07-23,20:00,28.6,84.0,25.6,4.0
2022-07-23,21:00,28.0,84.0,25.0,4.5
2022-07-23,12:00,31.8,67.0,25.0,12.8
2022-07-23,22:00,27.0,87.0,24.6,3.6
2022-07-23,18:00,29.2,82.0,25.8,1.8
2022-07-23,11:00,31.5,68.0,24.8,12.1
2022-07-23,23:00,26.9,89.0,24.8,4.0
2022-07-23,09:00,29.0,78.0,24.8,9.7
2022-07-23,00:00,26.4,90.0,24.6,2.8
2022-07-23,01:00,25.6,91.0,24.1,3.1
2022-07-23,02:00,25.6,91.0,24.1,3.1
2022-07-23,03:00,25.6,92.0,24.2,3.7
2022-07-23,10:00,31.3,69.0,24.9,10.6
2022-07-23,05:00,25.2,93.0,24.0,3.3
2022-07-23,06:00,27.0,88.0,24.9,2.5
2022-07-23,07:00,27.7,86.0,25.1,3.7
2022-07-23,08:00,28.4,82.0,25.1,7.6
2022-07-23,04:00,25.6,92.0,24.1,4.0
2022-07-24,13:00,32.6,67.0,25.6,6.0
2022-07-24,14:00,32.9,66.0,25.7,5.6
2022-07-24,15:00,32.9,65.0,25.4,5.2
2022-07-24,16:00,32.3,68.0,25.6,6.4
2022-07-24,17:00,29.5,75.0,24.7,6.6
2022-07-24,19:00,28.4,84.0,25.3,4.0
2022-07-24,20:00,28.1,83.0,24.9,5.3
2022-07-24,21:00,27.7,83.0,24.6,4.8
2022-07-24,12:00,31.9,70.0,25.6,7.0
2022-07-24,23:00,26.8,90.0,25.0,4.0
2022-07-24,18:00,28.6,81.0,24.9,4.4
2022-07-24,22:00,26.5,90.0,24.7,4.0
2022-07-24,11:00,31.6,72.0,25.9,8.0
2022-07-24,09:00,28.3,84.0,25.2,7.1
2022-07-24,08:00,27.7,86.0,25.2,4.4
2022-07-24,07:00,27.1,89.0,25.2,2.9
2022-07-24,06:00,26.5,91.0,24.9,3.1
2022-07-24,05:00,25.3,94.0,24.3,1.5
2022-07-24,04:00,25.7,92.0,24.3,2.5
2022-07-24,03:00,26.1,91.0,24.5,3.8
2022-07-24,02:00,26.0,92.0,24.6,3.6
2022-07-24,01:00,26.0,91.0,24.5,4.5
2022-07-24,00:00,26.7,88.0,24.6,4.7
2022-07-24,10:00,31.4,72.0,25.8,7.6
2022-07-25,13:00,31.4,70.0,25.3,7.6
2022-07-25,14:00,30.8,74.0,25.6,7.4
2022-07-25,15:00,31.4,69.0,25.0,5.9
2022-07-25,16:00,31.2,69.0,24.8,5.6
2022-07-25,17:00,28.4,77.0,24.0,4.8
2022-07-25,23:00,25.8,93.0,24.6,1.4
2022-07-25,19:00,26.8,89.0,24.7,1.0
2022-07-25,20:00,26.8,91.0,25.2,1.4
2022-07-25,21:00,26.9,90.0,25.2,1.8
2022-07-25,12:00,31.7,71.0,25.7,6.7
2022-07-25,18:00,27.4,84.0,24.4,4.3
2022-07-25,11:00,31.2,74.0,26.0,5.2
2022-07-25,22:00,25.9,93.0,24.6,1.1
2022-07-25,09:00,28.7,80.0,24.9,3.7
2022-07-25,00:00,26.6,90.0,24.9,4.0
2022-07-25,01:00,25.7,94.0,24.6,4.4
2022-07-25,02:00,25.3,95.0,24.4,4.8
2022-07-25,03:00,25.5,94.0,24.4,2.6
2022-07-25,10:00,30.9,73.0,25.5,4.8
2022-07-25,05:00,25.4,95.0,24.6,1.9
2022-07-25,06:00,26.9,88.0,24.8,1.0
2022-07-25,07:00,27.3,87.0,25.0,0.4
2022-07-25,08:00,28.1,83.0,25.0,1.6
2022-07-25,04:00,25.5,94.0,24.5,2.3
2022-07-26,23:00,26.6,91.0,25.0,3.7
2022-07-26,22:00,26.4,90.0,24.7,4.6
2022-07-26,21:00,27.1,90.0,25.2,4.7
2022-07-26,20:00,26.9,90.0,25.2,4.5
2022-07-26,19:00,27.1,88.0,24.9,3.3
2022-07-26,18:00,27.0,87.0,24.6,4.5
2022-07-26,17:00,27.8,81.0,24.2,5.2
2022-07-26,16:00,29.6,77.0,25.1,5.2
2022-07-26,15:00,30.8,75.0,25.7,3.1
2022-07-26,13:00,30.8,76.0,26.2,3.2
2022-07-26,12:00,30.8,80.0,26.9,3.1
2022-07-26,14:00,30.6,77.0,26.2,3.9
2022-07-26,11:00,30.4,80.0,26.6,5.0
2022-07-26,10:00,30.1,79.0,26.1,4.8
2022-07-26,00:00,25.7,93.0,24.5,1.6
2022-07-26,01:00,25.6,93.0,24.4,2.4
2022-07-26,03:00,25.6,93.0,24.3,2.3
2022-07-26,04:00,25.4,93.0,24.2,2.9
2022-07-26,02:00,25.7,93.0,24.5,1.9
2022-07-26,06:00,26.8,88.0,24.7,2.3
2022-07-26,07:00,26.9,88.0,24.7,2.8
2022-07-26,08:00,27.3,85.0,24.6,2.3
2022-07-26,09:00,28.0,83.0,24.8,4.2
2022-07-26,05:00,25.1,94.0,24.0,2.5
2022-07-27,16:00,30.2,74.0,25.0,14.2
2022-07-27,13:00,31.5,67.0,24.7,10.1
2022-07-27,14:00,31.2,69.0,24.7,10.9
2022-07-27,15:00,30.2,73.0,24.9,10.9
2022-07-27,17:00,30.1,75.0,25.2,14.1
2022-07-27,12:00,31.3,72.0,25.6,8.4
2022-07-27,19:00,27.9,83.0,24.8,9.9
2022-07-27,20:00,27.8,84.0,24.8,8.4
2022-07-27,21:00,27.7,84.0,24.8,8.2
2022-07-27,23:00,26.7,87.0,24.4,10.3
2022-07-27,18:00,28.1,83.0,25.0,10.9
2022-07-27,22:00,26.9,86.0,24.4,7.8
2022-07-27,10:00,30.6,75.0,25.7,7.2
2022-07-27,09:00,28.1,84.0,25.1,7.6
2022-07-27,00:00,26.7,90.0,24.8,4.6
2022-07-27,01:00,25.7,91.0,24.2,5.1
2022-07-27,02:00,25.8,91.0,24.3,3.8
2022-07-27,03:00,25.3,94.0,24.2,4.6
2022-07-27,11:00,30.9,73.0,25.6,7.3
2022-07-27,05:00,25.3,94.0,24.3,3.8
2022-07-27,06:00,26.9,88.0,24.8,5.0
2022-07-27,07:00,27.4,86.0,24.9,4.8
2022-07-27,08:00,27.8,84.0,24.8,6.8
2022-07-27,04:00,25.2,94.0,24.2,4.1
2022-07-28,13:00,31.4,68.0,24.8,15.5
2022-07-28,14:00,30.9,73.0,25.5,14.9
2022-07-28,15:00,30.8,75.0,26.0,15.1
2022-07-28,16:00,29.7,80.0,25.8,13.6
2022-07-28,17:00,29.4,82.0,25.9,13.4
2022-07-28,19:00,27.8,85.0,25.1,7.2
2022-07-28,20:00,27.7,86.0,25.2,8.5
2022-07-28,21:00,27.7,86.0,25.1,11.3
2022-07-28,12:00,31.0,68.0,24.5,14.6
2022-07-28,23:00,26.7,88.0,24.5,11.8
2022-07-28,18:00,27.5,87.0,25.1,11.2
2022-07-28,22:00,26.9,88.0,24.7,11.8
2022-07-28,10:00,30.6,71.0,24.7,13.4
2022-07-28,09:00,28.2,80.0,24.4,12.3
2022-07-28,08:00,27.8,83.0,24.7,10.0
2022-07-28,07:00,27.3,85.0,24.6,7.4
2022-07-28,06:00,26.9,87.0,24.6,6.4
2022-07-28,05:00,25.6,90.0,23.9,6.6
2022-07-28,04:00,25.8,90.0,24.0,8.2
2022-07-28,03:00,26.2,89.0,24.2,8.9
2022-07-28,02:00,26.1,90.0,24.2,9.4
2022-07-28,01:00,26.3,89.0,24.4,11.9
2022-07-28,00:00,26.6,88.0,24.5,13.4
2022-07-28,11:00,30.8,69.0,24.6,13.8
2022-07-29,13:00,30.2,80.0,26.3,14.4
2022-07-29,14:00,29.4,80.0,25.5,14.4
2022-07-29,15:00,29.0,81.0,25.5,13.4
2022-07-29,23:00,26.4,91.0,24.8,6.6
2022-07-29,12:00,29.5,81.0,25.9,14.1
2022-07-29,21:00,26.9,89.0,24.9,5.8
2022-07-29,20:00,27.1,88.0,24.8,4.4
2022-07-29,19:00,27.0,85.0,24.4,5.4
2022-07-29,18:00,27.1,84.0,24.2,6.6
2022-07-29,22:00,26.4,91.0,24.8,6.5
2022-07-29,11:00,29.3,81.0,25.7,13.8
2022-07-29,16:00,29.1,81.0,25.5,15.6
2022-07-29,09:00,27.6,86.0,25.0,12.5
2022-07-29,05:00,25.9,90.0,24.1,9.0
2022-07-29,10:00,29.2,81.0,25.6,14.0
2022-07-29,03:00,26.4,88.0,24.3,11.5
2022-07-29,02:00,26.4,89.0,24.4,11.2
2022-07-29,01:00,26.3,89.0,24.4,9.7
2022-07-29,04:00,26.4,88.0,24.3,8.6
2022-07-29,17:00,27.4,84.0,24.6,15.1
2022-07-29,06:00,26.5,89.0,24.6,6.6
2022-07-29,07:00,26.9,88.0,24.7,8.3
2022-07-29,08:00,27.2,87.0,24.8,10.9
2022-07-29,00:00,26.5,89.0,24.5,10.0
2022-07-30,00:00,26.3,90.0,24.5,7.1
2022-07-30,01:00,25.7,91.0,24.2,7.9
2022-07-30,03:00,25.7,91.0,24.2,6.9
2022-07-30,04:00,25.6,91.0,23.9,5.6
2022-07-30,05:00,25.8,90.0,24.1,4.7
2022-07-30,06:00,26.3,89.0,24.4,4.1
2022-07-30,07:00,26.9,87.0,24.5,3.9
2022-07-30,10:00,28.9,79.0,24.9,7.6
2022-07-30,09:00,27.3,81.0,23.9,3.5
2022-07-30,11:00,29.3,81.0,25.7,5.8
2022-07-30,12:00,29.5,80.0,25.7,6.5
2022-07-30,13:00,28.8,83.0,25.6,11.6
2022-07-30,14:00,28.9,79.0,25.0,12.2
2022-07-30,15:00,27.7,83.0,24.6,10.1
2022-07-30,16:00,27.0,86.0,24.4,11.2
2022-07-30,17:00,27.0,86.0,24.5,11.6
2022-07-30,18:00,26.6,88.0,24.4,10.5
2022-07-30,19:00,26.4,88.0,24.3,8.8
2022-07-30,20:00,26.3,89.0,24.3,7.2
2022-07-30,21:00,26.2,89.0,24.3,5.9
2022-07-30,22:00,25.9,91.0,24.3,5.2
2022-07-30,23:00,25.8,91.0,24.2,5.2
2022-07-30,08:00,27.0,84.0,24.2,1.4
2022-07-30,02:00,25.6,91.0,24.1,7.9
2022-07-31,12:30a,26.9,82.0,23.6,0.0
2022-07-31,00:00,25.6,91.0,24.1,4.4
2022-07-31,5:30a,26.9,84.0,24.0,0.0
2022-07-31,5:00a,26.9,84.0,24.0,0.0
2022-07-31,4:00a,26.9,83.0,23.8,0.0
2022-07-31,3:30a,26.9,83.0,23.8,0.0
2022-07-31,3:00a,26.9,83.0,23.8,0.0
2022-07-31,2:30a,26.9,83.0,23.8,0.0
2022-07-31,2:00a,26.9,82.0,23.6,0.0
2022-07-31,1:30a,26.9,82.0,23.6,0.0
2022-07-31,1:00a,26.9,82.0,23.6,0.0
2022-07-31,11:30p,27.6,83.0,24.4,0.0
2022-07-31,11:00p,27.6,83.0,24.5,0.0
2022-07-31,10:30p,27.6,83.0,24.5,0.0
2022-07-31,10:00p,27.6,83.0,24.5,0.0
2022-07-31,9:30p,27.7,83.0,24.5,0.0
2022-07-31,9:00p,27.7,83.0,24.6,0.0
2022-07-31,8:30p,27.7,83.0,24.6,0.0
2022-07-31,1:30p,27.9,82.0,24.5,0.0
2022-07-31,2:00p,27.9,82.0,24.5,0.0
2022-07-31,2:30p,27.8,82.0,24.5,0.0
2022-07-31,3:00p,27.8,82.0,24.5,0.0
2022-07-31,3:30p,27.9,82.0,24.5,0.0
2022-07-31,4:00p,27.9,82.0,24.5,0.0
2022-07-31,6:00a,26.9,84.0,24.0,0.0
2022-07-31,4:30p,27.9,82.0,24.5,0.0
2022-07-31,5:30p,27.8,82.0,24.5,0.0
2022-07-31,6:00p,27.8,82.0,24.5,0.0
2022-07-31,6:30p,27.8,82.0,24.5,0.0
2022-07-31,7:00p,27.8,82.0,24.5,0.0
2022-07-31,7:30p,27.8,83.0,24.6,0.0
2022-07-31,8:00p,27.8,83.0,24.6,0.0
2022-07-31,5:00p,27.9,82.0,24.5,0.0
2022-07-31,6:30a,26.9,84.0,24.0,0.0
2022-07-31,7:00a,26.9,84.0,24.0,0.0
2022-07-31,7:30a,27.2,84.0,24.3,0.0
2022-07-31,1:00p,27.9,82.0,24.5,0.0
2022-07-31,8:00a,27.5,83.0,24.4,0.0
2022-07-31,8:30a,27.7,83.0,24.6,0.0
2022-07-31,9:00a,27.9,82.0,24.6,0.0
2022-07-31,9:30a,28.1,81.0,24.5,0.0
2022-07-31,10:00a,28.2,81.0,24.6,0.0
2022-07-31,10:30a,28.2,81.0,24.6,0.0
2022-07-31,11:00a,28.1,81.0,24.5,0.0
2022-07-31,12:00p,27.9,82.0,24.6,0.0
2022-07-31,12:30p,27.9,82.0,24.6,0.0
2022-07-31,11:30a,28.0,81.0,24.4,0.0
2022-07-31,4:30a,26.9,83.0,23.8,0.0
2022-07-31,21:00,26.3,93.0,25.0,0.5
2022-07-31,20:00,26.3,94.0,25.2,0.8
2022-07-31,19:00,26.3,93.0,25.1,2.9
2022-07-31,18:00,26.4,92.0,25.0,3.8
2022-07-31,17:00,26.1,88.0,23.9,5.0
2022-07-31,16:00,28.3,81.0,24.6,4.0
2022-07-31,15:00,29.2,78.0,24.9,4.7
2022-07-31,14:00,29.6,78.0,25.2,4.1
2022-07-31,13:00,29.7,75.0,24.9,2.5
2022-07-31,12:00,29.8,73.0,24.4,3.0
2022-07-31,11:00,30.6,69.0,24.3,2.4
2022-07-31,10:00,30.1,72.0,24.4,3.3
2022-07-31,09:00,27.8,80.0,24.1,2.3
2022-07-31,08:00,27.4,83.0,24.2,0.4
2022-07-31,07:00,27.0,87.0,24.7,1.5
2022-07-31,06:00,26.3,91.0,24.7,2.6
2022-07-31,05:00,24.7,95.0,23.9,0.5
2022-07-31,04:00,24.8,95.0,24.0,3.6
2022-07-31,02:00,25.2,94.0,24.1,3.3
2022-07-31,01:00,25.4,92.0,24.1,3.8
2022-07-31,22:00,25.6,95.0,24.8,1.8
2022-07-31,23:00,25.4,96.0,24.7,1.8
2022-07-31,03:00,24.9,95.0,24.0,4.0
2022-08-01,3:30p,20.6,54.0,10.9,0.0
2022-08-01,4:00p,20.6,55.0,11.2,0.0
2022-08-01,4:30p,20.7,55.0,11.3,0.0
2022-08-01,1:30p,20.7,57.0,11.8,0.0
2022-08-01,3:00p,20.4,56.0,11.4,0.0
2022-08-01,6:30a,27.4,84.0,24.4,0.0
2022-08-01,7:00a,27.4,84.0,24.4,0.0
2022-08-01,7:30a,27.3,84.0,24.4,0.0
2022-08-01,8:00a,26.1,57.0,16.9,0.0
2022-08-01,8:30a,23.2,51.0,12.5,0.0
2022-08-01,9:00a,20.9,51.0,10.4,0.0
2022-08-01,9:30a,19.9,51.0,9.4,0.0
2022-08-01,10:00a,19.6,53.0,9.8,0.0
2022-08-01,10:30a,19.9,57.0,11.2,0.0
2022-08-01,11:00a,20.2,55.0,10.8,0.0
2022-08-01,11:30a,20.2,55.0,10.9,0.0
2022-08-01,12:00p,20.4,56.0,11.3,0.0
2022-08-01,12:30p,20.6,55.0,11.2,0.0
2022-08-01,1:00p,20.6,56.0,11.5,0.0
2022-08-01,2:00p,20.8,55.0,11.5,0.0
2022-08-01,2:30p,20.6,55.0,11.2,0.0
2022-08-01,5:00p,20.8,55.0,11.4,0.0
2022-08-01,6:00a,27.4,83.0,24.2,0.0
2022-08-01,5:30p,21.2,60.0,13.1,0.0
2022-08-01,6:30p,23.6,64.0,16.4,0.0
2022-08-01,5:30a,27.4,83.0,24.2,0.0
2022-08-01,5:00a,27.4,83.0,24.3,0.0
2022-08-01,4:30a,27.4,83.0,24.3,0.0
2022-08-01,4:00a,27.4,83.0,24.3,0.0
2022-08-01,3:30a,27.4,83.0,24.3,0.0
2022-08-01,3:00a,27.5,83.0,24.4,0.0
2022-08-01,2:30a,27.5,83.0,24.4,0.0
2022-08-01,2:00a,27.5,83.0,24.4,0.0
2022-08-01,1:30a,27.5,83.0,24.4,0.0
2022-08-01,6:00p,22.6,63.0,15.2,0.0
2022-08-01,7:00p,24.2,64.0,17.0,0.0
2022-08-01,7:30p,24.7,67.0,18.1,0.0
2022-08-01,8:00p,24.9,68.0,18.6,0.0
2022-08-01,8:30p,25.2,70.0,19.3,0.0
2022-08-01,9:00p,25.3,71.0,19.7,0.0
2022-08-01,9:30p,25.4,71.0,19.7,0.0
2022-08-01,10:00p,25.6,73.0,20.4,0.0
2022-08-01,10:30p,25.7,76.0,21.1,0.0
2022-08-01,11:00p,25.7,77.0,21.4,0.0
2022-08-01,11:30p,25.8,79.0,21.9,0.0
2022-08-01,1:00a,27.6,83.0,24.4,0.0
2022-08-01,12:30a,27.6,83.0,24.4,0.0
2022-08-01,12:00a,27.6,83.0,24.4,0.0
2022-08-01,14:00,31.2,71.0,25.4,2.0
2022-08-01,16:00,28.7,80.0,25.0,3.0
2022-08-01,23:00,25.0,95.0,24.2,4.2
2022-08-01,15:00,29.8,76.0,25.1,2.5
2022-08-01,20:00,25.6,94.0,24.6,4.2
2022-08-01,19:00,25.7,92.0,24.4,4.0
2022-08-01,18:00,26.1,90.0,24.2,2.7
2022-08-01,17:00,26.8,87.0,24.4,2.2
2022-08-01,22:00,24.9,94.0,24.0,2.8
2022-08-01,11:00,30.8,74.0,25.6,1.8
2022-08-01,10:00,30.2,75.0,25.2,0.8
2022-08-01,09:00,27.5,84.0,24.5,1.5
2022-08-01,08:00,27.0,86.0,24.4,2.0
2022-08-01,07:00,26.6,90.0,24.8,0.7
2022-08-01,06:00,26.1,92.0,24.7,3.3
2022-08-01,05:00,24.6,96.0,24.0,2.0
2022-08-01,04:00,24.7,96.0,24.0,2.4
2022-08-01,03:00,25.1,95.0,24.2,2.3
2022-08-01,02:00,25.1,96.0,24.4,2.2
2022-08-01,01:00,25.2,96.0,24.5,0.8
2022-08-01,00:00,25.4,96.0,24.8,1.4
2022-08-01,12:00,31.4,72.0,25.8,2.4
2022-08-01,13:00,31.7,67.0,24.8,1.8
2022-08-01,21:00,25.6,94.0,24.6,4.2
2022-08-02,3:00a,26.1,82.0,22.7,0.0
2022-08-02,3:30a,26.1,82.0,22.7,0.0
2022-08-02,4:00a,26.1,83.0,22.9,0.0
2022-08-02,4:30a,26.1,83.0,22.9,0.0
2022-08-02,8:30a,24.5,63.0,17.0,0.0
2022-08-02,2:00a,26.0,82.0,22.7,0.0
2022-08-02,9:00a,22.0,65.0,15.1,0.0
2022-08-02,7:30a,26.2,85.0,23.4,0.0
2022-08-02,7:00a,26.1,84.0,23.2,0.0
2022-08-02,6:30a,26.1,84.0,23.2,0.0
2022-08-02,6:00a,26.1,84.0,23.2,0.0
2022-08-02,5:30a,26.1,84.0,23.2,0.0
2022-08-02,5:00a,26.1,84.0,23.2,0.0
2022-08-02,2:30a,26.0,82.0,22.7,0.0
2022-08-02,1:30a,25.9,81.0,22.4,0.0
2022-08-02,1:00a,25.9,81.0,22.4,0.0
2022-08-02,12:30a,25.8,80.0,22.1,0.0
2022-08-02,12:00a,25.8,80.0,22.1,0.0
2022-08-02,8:00a,26.2,80.0,22.4,0.0
2022-08-02,01:00,24.6,97.0,24.1,4.9
2022-08-02,02:00,24.6,97.0,24.1,6.3
2022-08-02,03:00,24.5,97.0,24.0,5.6
2022-08-02,04:00,24.4,98.0,24.0,5.2
2022-08-02,05:00,24.3,98.0,23.9,3.2
2022-08-02,06:00,25.4,92.0,24.0,2.5
2022-08-02,07:00,25.8,91.0,24.2,1.5
2022-08-02,08:00,26.0,89.0,24.0,2.7
2022-08-02,09:00,26.5,87.0,24.1,4.0
2022-08-02,10:00,29.0,80.0,25.3,5.2
2022-08-02,23:00,25.5,92.0,24.0,3.8
2022-08-02,22:00,25.3,93.0,24.0,1.8
2022-08-02,21:00,25.9,91.0,24.3,0.4
2022-08-02,20:00,26.2,90.0,24.3,1.5
2022-08-02,19:00,26.2,89.0,24.3,2.2
2022-08-02,18:00,26.7,86.0,24.2,2.9
2022-08-02,16:00,29.1,79.0,25.2,3.0
2022-08-02,15:00,30.9,73.0,25.5,5.6
2022-08-02,14:00,30.7,74.0,25.6,4.7
2022-08-02,13:00,30.8,77.0,26.3,4.6
2022-08-02,12:00,29.7,81.0,26.0,5.2
2022-08-02,11:00,29.4,81.0,25.8,6.2
2022-08-02,17:00,28.4,78.0,24.2,3.3
2022-08-02,00:00,24.9,96.0,24.2,4.7
2022-08-03,15:00,31.6,67.0,24.7,6.9
2022-08-03,16:00,31.4,65.0,23.9,6.1
2022-08-03,17:00,30.4,69.0,24.0,6.0
2022-08-03,18:00,28.8,75.0,24.0,4.0
2022-08-03,22:00,26.4,87.0,24.1,6.2
2022-08-03,20:00,27.6,79.0,23.7,6.8
2022-08-03,21:00,27.5,81.0,24.0,7.2
2022-08-03,23:00,26.3,88.0,24.1,4.5
2022-08-03,13:00,31.4,69.0,25.1,8.7
2022-08-03,19:00,27.8,79.0,23.9,5.9
2022-08-03,12:00,30.4,73.0,25.0,8.8
2022-08-03,14:00,31.5,69.0,25.0,8.1
2022-08-03,10:00,30.1,74.0,25.0,8.4
2022-08-03,01:00,24.9,94.0,23.8,4.6
2022-08-03,02:00,24.9,93.0,23.7,3.6
2022-08-03,03:00,24.8,93.0,23.6,3.3
2022-08-03,04:00,24.5,94.0,23.4,4.0
2022-08-03,05:00,24.4,94.0,23.5,4.7
2022-08-03,11:00,30.3,73.0,25.0,8.9
2022-08-03,07:00,26.6,87.0,24.3,4.1
2022-08-03,08:00,27.0,85.0,24.2,6.1
2022-08-03,09:00,27.5,83.0,24.3,8.2
2022-08-03,00:00,25.4,92.0,24.0,4.2
2022-08-03,06:00,26.2,87.0,23.9,4.9
2022-08-04,14:00,29.4,77.0,24.9,6.2
2022-08-04,23:00,24.3,96.0,23.7,4.3
2022-08-04,22:00,24.4,96.0,23.7,3.4
2022-08-04,21:00,25.4,94.0,24.3,4.3
2022-08-04,20:00,25.3,94.0,24.2,3.7
2022-08-04,19:00,25.2,95.0,24.3,2.2
2022-08-04,18:00,25.3,92.0,24.0,0.5
2022-08-04,17:00,28.3,81.0,24.7,4.0
2022-08-04,16:00,30.1,75.0,25.2,4.2
2022-08-04,15:00,29.6,76.0,25.0,5.0
2022-08-04,13:00,30.1,74.0,24.9,6.5
2022-08-04,12:00,30.1,71.0,24.2,6.5
2022-08-04,11:00,29.6,74.0,24.5,6.3
2022-08-04,10:00,29.1,77.0,24.5,6.5
2022-08-04,09:00,27.6,81.0,23.9,6.9
2022-08-04,08:00,27.1,83.0,24.1,6.6
2022-08-04,07:00,26.6,87.0,24.3,4.7
2022-08-04,06:00,26.3,89.0,24.4,3.3
2022-08-04,05:00,25.4,93.0,24.1,4.0
2022-08-04,04:00,25.9,90.0,24.2,3.9
2022-08-04,03:00,25.8,91.0,24.2,5.0
2022-08-04,02:00,25.9,91.0,24.2,5.6
2022-08-04,01:00,26.0,90.0,24.2,5.7
2022-08-04,00:00,26.3,89.0,24.2,5.5
2022-08-05,15:00,25.9,90.0,24.1,9.5
2022-08-05,16:00,25.9,90.0,24.2,9.4
2022-08-05,17:00,25.0,93.0,23.7,10.1
2022-08-05,18:00,24.7,94.0,23.7,9.1
2022-08-05,23:00,24.9,93.0,23.6,6.5
2022-08-05,20:00,24.7,94.0,23.7,6.1
2022-08-05,21:00,24.8,92.0,23.4,5.0
2022-08-05,22:00,24.9,92.0,23.5,6.4
2022-08-05,14:00,26.2,88.0,24.0,8.7
2022-08-05,19:00,24.8,94.0,23.7,7.9
2022-08-05,13:00,26.2,89.0,24.2,8.8
2022-08-05,06:00,24.9,94.0,23.9,7.3
2022-08-05,11:00,26.9,84.0,24.1,6.9
2022-08-05,10:00,27.1,84.0,24.2,7.6
2022-08-05,09:00,25.3,93.0,24.0,9.0
2022-08-05,08:00,25.1,94.0,24.0,8.0
2022-08-05,07:00,25.0,94.0,23.9,7.3
2022-08-05,05:00,24.8,94.0,23.8,6.1
2022-08-05,04:00,24.2,95.0,23.4,4.9
2022-08-05,03:00,24.1,96.0,23.5,4.5
2022-08-05,02:00,24.1,96.0,23.4,4.2
2022-08-05,01:00,24.1,97.0,23.5,3.2
2022-08-05,00:00,24.5,96.0,23.8,4.0
2022-08-05,12:00,27.0,84.0,24.1,8.5
2022-08-06,22:00,24.5,96.0,23.9,3.6
2022-08-06,21:00,25.1,94.0,24.1,4.0
2022-08-06,20:00,25.0,95.0,24.1,1.9
2022-08-06,19:00,25.0,94.0,23.9,1.1
2022-08-06,14:00,29.1,81.0,25.6,0.8
2022-08-06,17:00,26.5,87.0,24.2,1.4
2022-08-06,16:00,26.7,87.0,24.4,1.1
2022-08-06,15:00,28.4,84.0,25.4,0.8
2022-08-06,23:00,24.4,96.0,23.7,3.7
2022-08-06,18:00,25.0,95.0,24.2,2.5
2022-08-06,11:00,27.6,83.0,24.5,3.2
2022-08-06,05:00,24.2,97.0,23.6,8.7
2022-08-06,09:00,25.6,89.0,23.6,5.0
2022-08-06,08:00,25.4,91.0,23.8,4.5
2022-08-06,07:00,25.1,93.0,23.9,2.3
2022-08-06,06:00,24.9,93.0,23.6,1.8
2022-08-06,04:00,24.3,96.0,23.6,8.0
2022-08-06,03:00,24.3,95.0,23.5,6.8
2022-08-06,02:00,24.5,92.0,23.2,7.3
2022-08-06,13:00,29.0,80.0,25.3,2.7
2022-08-06,01:00,24.6,92.0,23.2,6.2
2022-08-06,00:00,25.1,91.0,23.6,6.5
2022-08-06,10:00,27.6,83.0,24.5,4.8
2022-08-06,12:00,27.9,83.0,24.8,2.9
2022-08-07,10:00,28.6,79.0,24.6,6.9
2022-08-07,01:00,24.5,95.0,23.7,2.5
2022-08-07,23:00,25.0,95.0,24.1,6.0
2022-08-07,22:00,25.1,96.0,24.4,6.2
2022-08-07,21:00,25.3,95.0,24.4,6.6
2022-08-07,20:00,25.3,95.0,24.4,8.4
2022-08-07,19:00,25.2,95.0,24.4,8.3
2022-08-07,18:00,25.4,93.0,24.2,7.2
2022-08-07,17:00,25.7,91.0,24.2,7.4
2022-08-07,16:00,27.4,85.0,24.6,8.4
2022-08-07,15:00,27.7,81.0,24.2,8.8
2022-08-07,14:00,28.1,79.0,24.1,8.3
2022-08-07,00:00,24.5,95.0,23.6,3.6
2022-08-07,12:00,28.9,76.0,24.2,7.6
2022-08-07,02:00,24.5,96.0,23.7,3.2
2022-08-07,03:00,24.3,96.0,23.7,3.1
2022-08-07,04:00,24.3,96.0,23.6,2.2
2022-08-07,05:00,24.1,96.0,23.5,2.9
2022-08-07,13:00,28.5,78.0,24.2,7.7
2022-08-07,07:00,25.9,91.0,24.2,1.8
2022-08-07,08:00,26.5,87.0,24.2,3.4
2022-08-07,09:00,26.6,88.0,24.4,5.1
2022-08-07,11:00,28.6,77.0,24.3,8.2
2022-08-07,06:00,25.5,91.0,24.0,2.9
2022-08-08,13:00,28.1,77.0,23.6,12.7
2022-08-08,22:00,24.5,94.0,23.5,4.0
2022-08-08,21:00,24.7,94.0,23.6,2.9
